id,img_generation_promt,rating,img_path
6608,A close up of the interior of one super sleek ultra high tech car made.,1,all_data/1/6608.jpg
6609,"Macro of intricate fractal leaf made of yarn, by erwin wielebnik (artstation.",3,all_data/3/6609.jpg
6613,"Dramatic lighting and realistic textures blood on concrete realistic photoreal, 8.",1,all_data/1/6613.jpg
6616,"A photo of one detailed coffee cup and a logo, instagram photo, studio photo, f 1, f 6 3 f 1.",1,all_data/1/6616.jpg
6618,An example of the type of art I'll create:.,1,all_data/1/6618.jpg
6620,"Gif photo animation, 8 bit, 16 bit, grayscale, hdr, bicubic, 8bit, 9bit.",3,all_data/3/6620.jpg
6629,A 4k texture and photograph of an airplane.,1,all_data/1/6629.jpg
6631,"A high frequency lens rendering, very high contrast, sharp, fine details, super resolution,.",1,all_data/1/6631.jpg
6636,"Anamorphic images at macro and micro scale, a high resolution panofilm image of a tree by j.",1,all_data/1/6636.jpg
6643,"One of two of my favorite images, very similar but one has the pinkish and yellow looking rocks, and the other I like better bec",3,all_data/3/6643.jpg
6645,"High resolution portrait, high detail, shot with sigma f 4.",1,all_data/1/6645.jpg
6646,"A close up look at a real skull of a dinosaur, high definition, hyper real.",1,all_data/1/6646.jpg
6651,"Detailed fractal abstract of an alphabetic character using fractal art software, complex, natural, organic, abstract, a fractal",1,all_data/1/6651.jpg
6653,Microscopic close up flower detail is an art gallery that.,3,all_data/3/6653.jpg
6660,"A close up view of a small plant, a fern.",1,all_data/1/6660.jpg
6670,"Macro of the first day at a lake, beach sand background, the sky is clear focus, very much sharp and clear, good.",3,all_data/3/6670.jpg
6675,"Macro photography of a 2k diamond, it looks great.",3,all_data/3/6675.jpg
6684,Small white flowers in a basket on a table.,1,all_data/1/6684.jpg
6685,"A large, dark shadow, with a bright light on the back, with the shadows coming off the side.",1,all_data/1/6685.jpg
6688,"Macro photography, intricate design, diorama, detailed renderings, artistic abstract design.",1,all_data/1/6688.jpg
6689,"Small square tube of dark gray with a single fluorescent light from above, with a narrow black bottom, no windows or doors.",1,all_data/1/6689.jpg
6693,"Photo shoot from real light with real light, no photoshop, 3d render, 6 k, 12 k.",1,all_data/1/6693.jpg
6695,"A realistic, high resolution natural stone texture with an additional normal texture.",3,all_data/3/6695.jpg
6696,"Super macro realistic, octane render, art by greg rutkowski, intricate ultra detailed, photorealistic,.",1,all_data/1/6696.jpg
6697,"Close up of a blue, almost empty plastic bag, realistic lighting, realistic texture and high contrast.",3,all_data/3/6697.jpg
6698,"3D photorealistic, close up, hyper realistic, ultra detailed and blood diorama blood puddle.",3,all_data/3/6698.jpg
6700,The word “Satellite Imagery” written across the center of the image.,3,all_data/3/6700.jpg
6708,A large number of colored squares with a gray background on a green background.,1,all_data/1/6708.jpg
6709,"Hyper realistic, hyperdetailed, photorealistic, vibrant colors, high level texture render, high res, high level, 4k, 8k, 20.",1,all_data/1/6709.jpg
6711,"The edge of the earth from the north pole to the south pole, grey scale.",3,all_data/3/6711.jpg
6714,"Ultra wide scenic high resolution image on canvas, soft colors, photorealistic.",1,all_data/1/6714.jpg
6717,"Macro image of a beautiful sea star, instagram photo, closeup.",3,all_data/3/6717.jpg
6721,"hyperrealistic water splashed high gloss paint finish, art, photorealistic, highly detailed, vivid color, realistic, photorealis",1,all_data/1/6721.jpg
6722,"An instagram photo with a cat in a room, 3D cat rendering, high quality, cat close up, realistic rendering.",1,all_data/1/6722.jpg
6725,Hyper detailed close up and super detailed close up.,1,all_data/1/6725.jpg
6729,"Art deco architecture rendered in 3d and 4x, interior.",1,all_data/1/6729.jpg
6732,Anamorphic photograph where the black is blurry while the white is super clear.,1,all_data/1/6732.jpg
6738,"A close up of a flower's petal in the centre, background is a yellow orange red and brown flower, and has a little grey spot.",3,all_data/3/6738.jpg
6739,"A mosaic art photograph, photo of mosaics using three.",3,all_data/3/6739.jpg
6741,"Hyper realistic blood on cloth, intricate, ultra detailed, photorealistic, vibrante colors, trending on art.",1,all_data/1/6741.jpg
6743,Giclee Fine Art Photography Photorealism High Res Painting 4k HDR.,1,all_data/1/6743.jpg
6744,The most realistic scene of water reflection with bubbles and sand on the sides of the water can be seen.,1,all_data/1/6744.jpg
6753,"5, hd with 3, hd, in good condition, in color samsung s4.",1,all_data/1/6753.jpg
6755,A pattern of 3d futuristic sci fi white and gold plated concept cars by zaha.,1,all_data/1/6755.jpg
6761,"Stone, watercolor effect that moves with a breeze, dramatic, high quality, texture.",1,all_data/1/6761.jpg
6765,"Dangling, tangled vines going around and around, very detailed.",1,all_data/1/6765.jpg
6767,"The effect of the texture of the flooring for the living room, the picture is taken at night, the texture of the floor texture i",1,all_data/1/6767.jpg
6768,"A very high quality image showing a firefly, a beautiful photo of, a satelite, in high res.",1,all_data/1/6768.jpg
6778,"A set of three hyper detailed blood splatters, instagram photo, hyper realistic, vibrant colors.",1,all_data/1/6778.jpg
6781,"Realistic texture of a piece of wood, high resolution, detail down to the grain.",3,all_data/3/6781.jpg
6783,"Gipsy, art by greg rutkowski, fractalism, complex image, fractals art.",1,all_data/1/6783.jpg
6784,"A single shot inside of an aquarium for photography, detail shots, with details, such as a detailed, a fish inside a round tank",1,all_data/1/6784.jpg
6787,"Blood oozing from a zombie's leg, art by shane lewis, maximum realism, maximum detailed, dramatic lighting, octane render, 8 k,",1,all_data/1/6787.jpg
6790,"A photograph taken in a tropical island, where the main focus is the green vegetation.",3,all_data/3/6790.jpg
6791,Ultra large detailed wall texture made with photo quality textures.,3,all_data/3/6791.jpg
6796,"Abstract and hyper realistic art depicting different types of sea creature and plants   abstract, abstract realist, 3d realistic",3,all_data/3/6796.jpg
6798,"The moon phase is about to set, and the solar eclipse will occur tonight.",1,all_data/1/6798.jpg
6799,"Very detailed texture with a hint of a paint job, the colors are faded and a dirty grey, maximum details, contain, high magnific",1,all_data/1/6799.jpg
6802,White squares on paper with two holes in them.,1,all_data/1/6802.jpg
6807,"A dark sky, with a small plane flying above, with stars.",3,all_data/3/6807.jpg
6808,"A flower texture for the left corner of the screen, detailed, detailed for water reflections.",1,all_data/1/6808.jpg
6813,An antique glass vase with one large red rose in it.,1,all_data/1/6813.jpg
6817,"Deep, saturated colors, detailed shadows, photorealistic, hyperrealism, high res (4k), and textures.",1,all_data/1/6817.jpg
6819,Stunning underwater scene from a distance with beautiful lighting and background by.,1,all_data/1/6819.jpg
6826,"An image with high resolution, clean line to clean line and textured.",1,all_data/1/6826.jpg
6828,"Abstract picture of a line of text, with a texture on the background (textured border) and on the inside (textured center).",3,all_data/3/6828.jpg
6831,"Aerial of the bayside community, in kalamazoo il, usa, community and beach, city at night,.",3,all_data/3/6831.jpg
6837,"Iron ore in an angular form, 8 k, with a mix of 3d and 2d models.",3,all_data/3/6837.jpg
6838,"A wide landscape taken with the widest angle of all possible (for the subject), maximum clarity in resolution.",3,all_data/3/6838.jpg
6840,3d futuristic sci fi white and gold plated concept cars by zaha had.,1,all_data/1/6840.jpg
6847,A view of the inside of a cathedral from the ground beneath the altar.,1,all_data/1/6847.jpg
6851,A lot of very detailed textures and textures too.,1,all_data/1/6851.jpg
6855,"Huge structure made of plushy textures, made of fluffy yarn intricate realistic hyperdetailed 8 k hdr.",3,all_data/3/6855.jpg
6859,The image of the stone is the texture of the stone.,1,all_data/1/6859.jpg
6862,"The most gorgeous underwater natural scene by ernst haeckel, macro of sea urchin, sea anem.",3,all_data/3/6862.jpg
6865,"Artistic abstract painting, abstract painting texture, oil on canvas, painting, oil art, impressionist, Abstract, abstract, abst",3,all_data/3/6865.jpg
6866,A 3d hyperrealistic texture mapped cylinder and sphere.,3,all_data/3/6866.jpg
6870,"A small area of water with clouds above, it looks flat but not completely a flat picture, a little bit 2d in this one but with r",1,all_data/1/6870.jpg
6873,"4 k hd photograph of, shot with sigma.",1,all_data/1/6873.jpg
6876,Natural macro flower close up of a rose.,3,all_data/3/6876.jpg
6882,"A very large round structure, with a lot of vines.",1,all_data/1/6882.jpg
6884,A detailed texture of a piece of stone.,3,all_data/3/6884.jpg
6892,A simple image that can fit into small mobile applications.,1,all_data/1/6892.jpg
6894,A modern minimalistic space with the right balance of decoration and simplicity.,1,all_data/1/6894.jpg
6899,"A collection of artistic prints with a very realistic painterly effects in an abstract and contemporary style, high level textur",3,all_data/3/6899.jpg
6901,The picture is of a round 3D object with multiple colors.,1,all_data/1/6901.jpg
6902,"The head of a fly is bloodied, detail of the head, part of the fly is missing.",1,all_data/1/6902.jpg
6904,"A closeup of a rose flower, maximum detail, very realistic, and the color is very vivid, with a nice vignetting effect.",3,all_data/3/6904.jpg
6905,"A close up image of text with a very detailed, and unique stylized font.",1,all_data/1/6905.jpg
6906,The image of a room filled with lush greenery.,1,all_data/1/6906.jpg
6907,"Small color, not much texture, just a square photo, not a photograph.",3,all_data/3/6907.jpg
6908,I will create a digital design based on the original picture that looks more like the original picture with the option to custom,1,all_data/1/6908.jpg
6909,"Macro of octopod squid anatomy with a lot of small, intricate details, a lot of color, detailed hdr and realistic cinema 4 d ren",3,all_data/3/6909.jpg
6911,"Very large picture of a flower made of purple hued yarns, detailed.",1,all_data/1/6911.jpg
6917,"An image of a 3D holographic film texture, like a 3D object, 2D projection.",3,all_data/3/6917.jpg
6918,"Close up of a circular object made of a fuzzy white and green, it appears as a circular structure and is covered with what looks",1,all_data/1/6918.jpg
6921,"Colorful photo of, in 4 k, ultra precise detail.",1,all_data/1/6921.jpg
6933,A photo from the world of the movie.,1,all_data/1/6933.jpg
6949,This is a photo of a blue and white cat.,1,all_data/1/6949.jpg
6953,"A photo showing details of a colorful beach and blue sea where the sea is blue, clear focus, very coherent, sharp, white.",1,all_data/1/6953.jpg
6955,This is an original illustration of an angel created from a high resolution digital design.,1,all_data/1/6955.jpg
6958,"A photo of a mushroom's gills that is purple and grey with an intricate microscopic view of patterns, maximum detail, dramatic l",3,all_data/3/6958.jpg
6978,"A very long shot of a flower's delicate veins inside a cup, intricate, detailed close   up, minimal blur, maximum realistic.",3,all_data/3/6978.jpg
6990,"Elegant abstract art piece made with vibrant color with splashes of grey and browns mixed, oil paste on canvas, abstract dec.",1,all_data/1/6990.jpg
6993,"Iron ore texture in stone, the photo of the image is really small, but the texture is just extraordinary.",1,all_data/1/6993.jpg
7000,A close up detail of a 3d rendered sculpture.,1,all_data/1/7000.jpg
7011,"Stereo pair of interior textures for the ceiling of the next room, no visible furniture, made of fluffy yarn intricate realistic",3,all_data/3/7011.jpg
7018,Abstract painting (or abstract art) is a type of painting in which the images are constructed so that there is no obvious subjec,1,all_data/1/7018.jpg
7026,Beach texture by takumi arai on a beautiful beach.,1,all_data/1/7026.jpg
7038,"Detailed, fine skin, naturalistic skin, photorealistic, 8 k resolution, high end rendering techniques on top class materials, an",1,all_data/1/7038.jpg
7047,Beads in small sizes of an artistic nature.,1,all_data/1/7047.jpg
7054,An abstract image with the light colors around the main dark color.,3,all_data/3/7054.jpg
7061,"Alien creature surrounded by crystals, and another object above in the bottom right corner.",1,all_data/1/7061.jpg
7068,"High poly rock with subtle micro detail, normal map, high poly.",3,all_data/3/7068.jpg
7071,"Portrait, a 4k resolution texture of, with photoshop skills, and color correction.",1,all_data/1/7071.jpg
7075,"Hd image photo photoshop of, a digital photograph is the image, and texture in photoshop.",1,all_data/1/7075.jpg
7094,One photo with a photo of one ultra detailed cupped palm.,1,all_data/1/7094.jpg
7102,"Beautiful, high detail HDR of a modern architecture.",1,all_data/1/7102.jpg
7107,"Biotracks organic tracks, fossils, fossil track, Fossil Track, Fossil tracks, dinosaur trail, dino tracks.",3,all_data/3/7107.jpg
7117,"An oceanic landscape and a lot of rocky islands, no trees.",1,all_data/1/7117.jpg
7136,Scraps are being used to make clothing material design.,1,all_data/1/7136.jpg
7139,A highly detailed photo of a real life object.,1,all_data/1/7139.jpg
7141,"Macro of a real mushroom by mikroskop, realistic cinema 4 d render, transparent effect, closeup, clear focus, quite smooth.",1,all_data/1/7141.jpg
7145,"Baked apple cake realistic with fine sugar and icing, 8 k, baked!.",1,all_data/1/7145.jpg
7164,"a beautiful natural landscape, which is perfect for an oil painting, and there are other.",1,all_data/1/7164.jpg
7170,"Detail shot of blood, art by vassilis giannakitis, ultra detailed,.",1,all_data/1/7170.jpg
7187,Two images on black and white picture box type background.,1,all_data/1/7187.jpg
7190,"Urban nightscape of Paris, nocturnal cityscapes, urban images from my work and places.",1,all_data/1/7190.jpg
7213,"A single pattern of the top left corner, a large block, one color.",1,all_data/1/7213.jpg
7223,"Handmade texturing, digital paint, digital paint on fabric.",1,all_data/1/7223.jpg
7230,"Ultra detailed, ultra deep, high tech, hyper realistic, hyper realist colors, octane render.",1,all_data/1/7230.jpg
7232,A long red and green striped object with patterns near the bottom.,1,all_data/1/7232.jpg
7242,Hand painted photo of an artwork that I made.,1,all_data/1/7242.jpg
7259,Interior living room of a log cabin built in the 18th century with a kitchen and a fireplace.,1,all_data/1/7259.jpg
7262,"Black and white with white textured lines, 4 k.",1,all_data/1/7262.jpg
7276,"3 5 0 mm, 5 k, a variety of different photo in high def, hd, 8 k, very clear,.",1,all_data/1/7276.jpg
7278,"A small scene, closeup on a piece of white background with an apple, an apple in full bloom, a small green apple, a peach tree,",1,all_data/1/7278.jpg
7280,"Close up of a large plant from the bottom, close up of parts of the flowers, maximum detail, maximum realism, maximum drama, max",1,all_data/1/7280.jpg
7290,A red painted mushroom or a green one.,1,all_data/1/7290.jpg
7296,"Hyper dense hyper dense hyper dense detail, detailed hyper detailed details, highly rendered and ultra dense with photorealistic",1,all_data/1/7296.jpg
7302,"1,200dpi 2k dds scan of film grain scan photo textured, high resolution, 4k, Octane render.",3,all_data/3/7302.jpg
7306,A beautiful image with a rainbow halo on it.,1,all_data/1/7306.jpg
7314,"A high quality 4k render of an industrial steam line, the blue color is from the background.",1,all_data/1/7314.jpg
7319,"The wall itself, it's own image in the background of a bathroom with a window, an outside window, a reflection on the outside wa",1,all_data/1/7319.jpg
7323,Close up and inside of futuristic sci fi white and gold plated concept cars by zaha hadid.,1,all_data/1/7323.jpg
7325,A close up of an object that does not get out of focus.,1,all_data/1/7325.jpg
7328,"A custom, 3d, seamless glass tube, smooth, natural, realistic, smooth, 4k, Octane render.",1,all_data/1/7328.jpg
7352,"A close up of a leaf, realistic realism, hdr.",3,all_data/3/7352.jpg
7354,3d hyper detailed realistic 3d model in high poly.,1,all_data/1/7354.jpg
7371,"Vintage, sci Fi, retro futuristic futuristic car concepts, art, photography, automotive design, photography, 2d, texture.",1,all_data/1/7371.jpg
7374,Old black & white picture with a black background and white details.,1,all_data/1/7374.jpg
7376,"Black and white macro photo, 3 k high macro photography, depth of perspective, depth of field, high resolution.",3,all_data/3/7376.jpg
7389,"Macro of a leaf (not a flower) organic structure with 2 tiny yellow flowers, realistic 4 k hdr.",3,all_data/3/7389.jpg
7402,"A small structure with a door with no obvious roof, inside is a very detailed dark and light area, rust texture, highly realisti",1,all_data/1/7402.jpg
7405,"Hyper realistic close up blood on tile, intricate, ultra detailed, photorealistic, vibrante colors, trending on artstation, octa",1,all_data/1/7405.jpg
7411,A seamless pattern of close up of a 3d futuristic sci fi.,3,all_data/3/7411.jpg
7432,The internal anatomical structure of the brain in close detail.,1,all_data/1/7432.jpg
7438,"Abstract deco art of chaotic painted textures in a beautiful and soothing natural tones inspired by life, nature and other abstr",3,all_data/3/7438.jpg
7439,"Ultra detail, micro detail, and photo realistic closeup.",1,all_data/1/7439.jpg
7441,"Ultra realistic and detailed, with multiple levels, ultra high definition, phot.",1,all_data/1/7441.jpg
7442,A seamless pattern of close up of 3d futuristic.,1,all_data/1/7442.jpg
7445,"Close up of flowers, light and dark tones of flowers.",3,all_data/3/7445.jpg
7450,"A photo from a landscape with an ultra detailed rock formation, detail pic pic, photo shot from airplane, photo of a mountain at",3,all_data/3/7450.jpg
7456,A photo of one hyper detailed close up skin.,1,all_data/1/7456.jpg
7472,A very realistic and natural looking texture mapped stone texture.,3,all_data/3/7472.jpg
7473,"Abstract painting, naturalist, acrylic, color palette, vivid blue.",3,all_data/3/7473.jpg
7481,"A super high resolution, super detailed, hyper realistic, color map,.",1,all_data/1/7481.jpg
7482,"The ultimate 4 k super macro, a hyper realistic super macro of.",1,all_data/1/7482.jpg
7489,Super close up macrophotograph of marine plant by aki.,3,all_data/3/7489.jpg
7502,"A closeup of an open, round organ structure with internal tubes and fibers inside of it.",1,all_data/1/7502.jpg
7511,"Iron ore in stone texture and water, 2x, 8 k.",3,all_data/3/7511.jpg
7519,"Lascaux grooves, 8 k hd with a slight texture bumpiness.",1,all_data/1/7519.jpg
7524,"Portrait super macro blood on tar, color filter.",1,all_data/1/7524.jpg
7527,It is bright and dark from the sky to black and white with white color text.,1,all_data/1/7527.jpg
7552,"Ocean waves, beach sand, close up, color burst waves, realistic color burst waves, realistic waves, ocean waves, close up, color",3,all_data/3/7552.jpg
7562,A small and delicate leaf floating down from the top of a tree branch.,1,all_data/1/7562.jpg
7568,"Abstract texture, rust texture blood on tar, original, original art with amazing textured background, colorful art, octane rende",3,all_data/3/7568.jpg
7570,A perfect example that I found online where a photo or sculpture was used as a texture.,1,all_data/1/7570.jpg
7576,"Baking is done, just the text needs one more hour, final render.",1,all_data/1/7576.jpg
7579,"Flowers and a tree with gray background, no shadows, 3.",3,all_data/3/7579.jpg
7585,"A beautiful still life shot with a beautiful antique teapot, close up photo, a photo of a coffee table, a close up of the photo,",1,all_data/1/7585.jpg
7590,A photo of the world map with a background effect to a dark room.,1,all_data/1/7590.jpg
7597,"HD Photo, HDR, Boudoir, Boudoir Photo, Boudoir Photography, Boudoir Photography.",1,all_data/1/7597.jpg
7604,"A seamless texture of a tree full of red autumn autumn leaves in the background, red leaves, real tree.",3,all_data/3/7604.jpg
7609,"Super realistic blood splatter detailed, accurate, ultra detailed,.",1,all_data/1/7609.jpg
7611,"Hyper detailed leaf textures, very realistic but detailed, art by nikolai oleynik, ultra detailed, super macro, photorealistic,",3,all_data/3/7611.jpg
7613,Abstract painting abstract work done with oil on canvas.,3,all_data/3/7613.jpg
7615,"A leafy green plant with red veins and small dots, realistic leaves, vivid greens, and realistic blue sky.",3,all_data/3/7615.jpg
7617,The design of the car: it shows its design and appearance.,1,all_data/1/7617.jpg
7634,"A real hd png full color, realistic close up photo of, close up, very detailed texture,.",1,all_data/1/7634.jpg
7643,"Fuzzy looking, with grey backgrounds and random colors.",1,all_data/1/7643.jpg
7674,"High quality 4 k hd, highly compressed video, 3 000 000 tpi, 4:4:4:4.",1,all_data/1/7674.jpg
7675,Detail of a model’s anatomy in which I created 3d objects.,1,all_data/1/7675.jpg
7677,4k macro photography with macro lenses for macro photography of bugs and other small living beings.,1,all_data/1/7677.jpg
7679,"Two iron ore in stone and sand, 8 k.",1,all_data/1/7679.jpg
7698,One ultra detailed palm detail in a close up.,1,all_data/1/7698.jpg
7700,"Leaf texture, octane render, high res, ultra detailed, photorealistic,.",3,all_data/3/7700.jpg
7704,"2, 2 5 0 mm sharp lens, wide shot.",1,all_data/1/7704.jpg
7706,"Abstract deco artistic design work, abstract deco painted textures in natural woodtones, painterly style, stylized and simple, r",3,all_data/3/7706.jpg
7723,"Hyperrealistic super macro blood red blood cells, a closeup of a microscopic, very intricate, ultra detail and details of fracta",3,all_data/3/7723.jpg
7729,"Blood vessels, muscle and arteries, made with blood and muscle, texture mapped with a muscle, hair, skin, veins.",1,all_data/1/7729.jpg
7752,"The walls, ceiling, and floor are built of stone.",2,all_data/2/7752.jpg
7760,"Light, soft texture, large areas of shadow, two textures, two colors, high quality, deep inlaid, exquisite, artistic composition",1,all_data/1/7760.jpg
7765,4 5 minute movie from the inside of the cell.,1,all_data/1/7765.jpg
7779,"Large squares of different colors, rust texture, detailed, part of the photo is missing, part of the photo is missing.",3,all_data/3/7779.jpg
7784,"A pattern of 3d futuristic sci fi concept cars by zaha hadid, a single close up, ash thorp khyzyl saleem.",1,all_data/1/7784.jpg
7815,Water waves on coral reef from top down with different lighting of the waves.,3,all_data/3/7815.jpg
7818,Beautiful close up of a flower in a v.,1,all_data/1/7818.jpg
7819,"5 10 0 mm, 2 8 0 mm, and 7 3 0 mm, f.",1,all_data/1/7819.jpg
7824,"2D, 3D model made of polystyrene and styrofoam.",1,all_data/1/7824.jpg
7836,"Porto, beach of a white sand on the sea, realistic, closeup of an old wall.",3,all_data/3/7836.jpg
7851,A wide open landscape with sky and stars.,1,all_data/1/7851.jpg
7862,"Contemporary artist's abstracted style abstracted colorful, abstract, abstract, organic textures, abstract deco artist, contempo",3,all_data/3/7862.jpg
7864,"Abstract deco art of chaotic painted textures in a light, dark, grayed painting.",1,all_data/1/7864.jpg
7865,"2 k hd, photo realistic high detail view of a car.",1,all_data/1/7865.jpg
7866,"A photo of a plant growing in different textures, plant textures, f stop, hyper sharp, sharp, sharp, ultra soft, vignette, vigne",3,all_data/3/7866.jpg
7871,"Deep view of a model car in water, macro photography, hdr 4 k.",1,all_data/1/7871.jpg
7896,"Detailed scan of a portrait with a magnifier, made of tiny threads intricacy, 8 mm, f.",1,all_data/1/7896.jpg
7900,"Image which has been cropped, part of the image is missing, realistic details and detail and realistic details, different colors",3,all_data/3/7900.jpg
7908,A close up image of 3d futuristic sci fi white and gold plated concept cars by z.,1,all_data/1/7908.jpg
7909,The title is an image that represents the title of an art that I made.,1,all_data/1/7909.jpg
7917,"High resolution, hi res image of, super detailed, 3d, 4k, 8 k, 16 k.",1,all_data/1/7917.jpg
7918,"Red water texture, close up texture on ground textures.",3,all_data/3/7918.jpg
7933,"Hand painting, abstract, high artistic value, realistic and detailed.",1,all_data/1/7933.jpg
7934,This website has been designed for the new millennium.,1,all_data/1/7934.jpg
7936,Close   up images of a fish's head.,1,all_data/1/7936.jpg
7965,"The light of the moon, the light of the sun, and all the things in between.",1,all_data/1/7965.jpg
7971,"2d real estate ad, text, image text box image, 6 figure image, ad campaign.",1,all_data/1/7971.jpg
7984,"A closeup of a mushroom gills on a piece of paper on a desk, maximum realism, maximum detail closeup on topographical macro view",3,all_data/3/7984.jpg
7989,A collection of oil paintings with a modern abstract feel.,1,all_data/1/7989.jpg
7992,The shape of the mushroom's gills are very realistic in terms of the microscopic patterns and depth of color.,1,all_data/1/7992.jpg
8021,"A close up of a vintage car inside a car park by kryzys, in 3d close up, black and white, and vintage photograph that is a.",1,all_data/1/8021.jpg
8023,"Hyper realistic blood on oil, hyper realistic blood, 3d hyper realistic, photorealistic, stunning realistic blood colors, 2 k, 8",1,all_data/1/8023.jpg
8032,Mineral scan of iron with rust to get the effect of iron ore in the sand.,3,all_data/3/8032.jpg
8035,"A leaf texture, shot with sony a33, sony a65, sony a63, sony a63.",3,all_data/3/8035.jpg
8036,"Computer and animation science fiction, 3d futuristic sci fi cars close up, model, car, car sculpture.",1,all_data/1/8036.jpg
8045,"The back of a plant leaf texture, 5k.",3,all_data/3/8045.jpg
8047,"Abstract colors, detailed, complex, abstract style of photography, with light and dark areas, and texture.",1,all_data/1/8047.jpg
8059,"Abstract minimalist art, a large composition with a large square shape on a neutral gray color, minimalistic lines, dark lines o",3,all_data/3/8059.jpg
8061,"Macro realistic blood, realistic textures, detailed, vibrante colors, vivid green light, colorful, ultra realistic, octane rende",3,all_data/3/8061.jpg
8070,A beautiful macro closeup texture of a sea snail.,3,all_data/3/8070.jpg
8072,A 3d object with abstractly animated and textured colors: hyper realistic looking.,3,all_data/3/8072.jpg
8074,"4 k realistic close up photograph, macro photography, realistic, detailed, close up, hyper realistic blood close.",1,all_data/1/8074.jpg
8086,"Hyper realistic close up blood on tar, intricate, ultra detailed, photorealistic, vibrante colors, trending on artstation, octan",1,all_data/1/8086.jpg
8090,"Abstract illustration of a flower with a detailed realistic texture, maximum detailed close up view, maximum detail.",3,all_data/3/8090.jpg
8092,"A picture of an abstracted and abstracted watercolor look on a painting, with a slight focus on lines and abstract color blocks",3,all_data/3/8092.jpg
8115,A lot of detail in a small area.,1,all_data/1/8115.jpg
8118,"Wide shot inside a round organic structure with no windows or doors, made of fluffy yarn warm tones intricate realistic hyperdet",1,all_data/1/8118.jpg
8120,"Scattered rusted squares on a grey, smooth, detailed.",3,all_data/3/8120.jpg
8123,"Red plants in front with the top part of the plant rising with white light, the whole thing illuminated.",3,all_data/3/8123.jpg
8132,A close up of the left side of a skull with detailed skull and bone fractures which have the colors of the rainbow.,1,all_data/1/8132.jpg
8138,"Iron ore in stone texture, 8 k, 3.",3,all_data/3/8138.jpg
8147,"The image's focal point moves the heart, and the heart pulls the audience toward the point.",1,all_data/1/8147.jpg
8176,"Textures for use in architectural 3d scenes, high resolution, good quality.",3,all_data/3/8176.jpg
8177,"A green tube shaped object in a glass of water, floating, looking up to the side, with soft reflection of the light above it, wi",1,all_data/1/8177.jpg
8185,This is the most realistic and realistic look.,1,all_data/1/8185.jpg
8187,"A purple and blue colored mushroom, from the bottom up view of delicate details of the gills and their veins with a little glimp",1,all_data/1/8187.jpg
8197,"Texture of a car's hood in detail with rust and dirt, with a perfect 3d curved effect by Zbrush, highly realistic.",1,all_data/1/8197.jpg
8206,Microscopic view of a single drop of water through a glass slide.,1,all_data/1/8206.jpg
8215,"A sea urchin spines, with the spines, realistic cinema 4 d render, beach background, very coherent, very detailed.",1,all_data/1/8215.jpg
8228,"Hyper realistic microscopic blood, on tar, intricate, ultra detailed, photorealistic, vibrante colors, trending on art.",1,all_data/1/8228.jpg
8241,"Long vines, short brown thorns and branches, grey background.",3,all_data/3/8241.jpg
8242,"8 k hd, high detail photograph of, shot with 5 0 l l, wide, volum.",1,all_data/1/8242.jpg
8248,"Texture of concrete floor in the round building, 8 k.",3,all_data/3/8248.jpg
8261,"Small triangles or square of orange from the side with gray lines and a leaf behind with very little detail, colorized, no shado",1,all_data/1/8261.jpg
8262,Stylized water based abstract textures for a more stylized approach.,3,all_data/3/8262.jpg
8269,"A detailed macro close up of a leaf on grass from the bottom, maximum realism, maximum detailed close up, dramatic lighting.",3,all_data/3/8269.jpg
8270,"Black screen, 4 k hd, low detail photograph, in focus, taken with a sharp lens.",3,all_data/3/8270.jpg
8283,"A fractal texture that changes shape in various patterns as you move the image within a circle, the colours change as you look a",1,all_data/1/8283.jpg
10195,"Macro of a leaf, realistic, photorealistic close up, transparent, real color, beautiful details, photo realistic.",3,all_data/3/10195.jpg
10212,A 2x3 foot panorama view of a beach in norway by jon h.,1,all_data/1/10212.jpg
10213,Wide shot inside of a round organic structure with no windows or doors.,1,all_data/1/10213.jpg
10228,"A textured seamless stone floor, 4x2 k, with normal and texture maps.",3,all_data/3/10228.jpg
10229,"Hyper realistic super closeup blood splatters on fabric, made by.",1,all_data/1/10229.jpg
10230,"3D print of one square of red brick wall, 3:2 ratio, 10x8x8cm.",1,all_data/1/10230.jpg
10231,"16 m depth depth view, high definition, 16:9, high resolution.",1,all_data/1/10231.jpg
10233,A hyperdetailed photo of a car interior and exterior.,1,all_data/1/10233.jpg
10236,"A long black and red orange hair and one long dark orange hair with red and yellow stripes from one side, one white and light ye",1,all_data/1/10236.jpg
10247,"A red, white and black checkerboard pattern or striped background, with a gold checkerboard pattern on a white background.",3,all_data/3/10247.jpg
10249,"Macro of insect wing, closeup, fractal filigram, clear focus, very detailed.",3,all_data/3/10249.jpg
10257,An industrial shot with the whole world is missing.,1,all_data/1/10257.jpg
10259,"A photo of one flat and wide cup shape palm,.",1,all_data/1/10259.jpg
10260,A color image of a fish's scales and skin.,3,all_data/3/10260.jpg
10264,"The most realistic seamless texture of rock on the planet earth, professionally done, detailed, close up, detailed, smooth gradi",3,all_data/3/10264.jpg
10267,"Hyper realistic close up blood on tar, intricate, ultra detailed, photorealistic, vibrante colors, trending on artstation.",1,all_data/1/10267.jpg
10270,"A stylized and stylized vector, the skin appears to be made of layers of the materials.",1,all_data/1/10270.jpg
